Time [ms], Peak Frequency [Hz], Duty Cycle, Energy, WindowRMS
1505233886654,8666.9921875,0.5498582584451766,4.377269133543533,0.024372453359288705
1505233886655,8666.9921875,0.5561534417228109,4.553604616288734,0.02197393315445348
1505233886656,8666.9921875,0.5606829652923243,4.438792168278407,0.02008094802691023
1505233886657,8666.9921875,0.5882658879698069,4.025172279403388,0.018500753990000448
1505233886658,8666.9921875,0.5717614470611357,3.403983871730082,0.017397533855131854
1505233886659,8666.9921875,0.5808938958609083,2.712060573136255,0.016582277787423983
1505233886660,8666.9921875,0.6686858620665337,2.0971930730069253,0.01591895846544268
1505233886661,8666.9921875,0.6592303262972997,1.6794274537484142,0.015638558063411075
1505233886662,8666.9921875,0.6706682785477949,1.5381888900270664,0.01594323706086189
1505233886663,8666.9921875,0.642455567925896,1.6853055914662218,0.016815896288171064
1505233886664,8666.9921875,0.6895225459110379,2.056620653844814,0.017929523962114485
1505233886665,8666.9921875,0.736253715094373,2.524601434447976,0.018965255808611563
1505233886666,8666.9921875,0.7884704860867591,2.9345393633187595,0.01972150363637068
1505233886667,8666.9921875,0.8235321980133508,3.170998692170364,0.020133311051485595
1505233886668,8666.9921875,0.8422993760327998,3.2107582203419396,0.020330126063642876
1505233886669,8666.9921875,0.8440819040807864,3.094940080492907,0.020346700681323757
1505233886670,8666.9921875,0.8299399061020517,2.908995783521365,0.020253923233661403
1505233886671,8666.9921875,0.8170281150205826,2.753484192210515,0.020087994170023635
1505233886672,8666.9921875,0.8032921635919791,2.6890936566515866,0.01981558978349747
1505233886673,8666.9921875,0.7984766798066851,2.721303085399297,0.019701001293050337
1505233886674,8666.9921875,0.8095487049529804,2.8249435372543674,0.02001419494349062
1505233886675,8666.9921875,0.7334953021423103,2.974848573275365,0.020741122745315997
1505233886676,8666.9921875,0.7321556965600278,3.171044593142125,0.021736980619165503
1505233886677,8666.9921875,0.7480575339573989,3.439730292216209,0.022817565923323783
1505233886678,8666.9921875,0.7617894271949582,3.7818478309930827,0.023830290141024394
1505233886679,8666.9921875,0.782227482520744,4.14034861050947,0.024521760971894062
1505233886680,8666.9921875,0.7959091480459968,4.40693498001316,0.025128508888200642
1505233886681,8666.9921875,0.8038650192761503,4.4827567638040176,0.025842965313951832
1505233886683,8666.9921875,0.8138486128978464,4.329841005012576,0.026737296656823596
1505233886685,8666.9921875,0.8603062336005539,4.007450510931807,0.027898294273636572
1505233886686,8666.9921875,0.8783809463893317,3.637643249867002,0.028080315207648827
1505233886687,8666.9921875,0.870808133325798,3.3446822225053907,0.028038356042710034
1505233886688,8666.9921875,0.8558066476974938,3.1748597224153627,0.027896968187452874
1505233886689,8666.9921875,0.8382909218780425,3.0779711069281723,0.02764513590416321
1505233886690,8666.9921875,0.8150051507418706,2.9628771667414013,0.027174885175845688
1505233886691,8666.9921875,0.7860904402509249,2.778957888398233,0.026464348917366064
1505233886692,8666.9921875,0.756366772820429,2.575429188355091,0.025597658579039253
1505233886693,8666.9921875,0.7329687238220624,2.464100011936643,0.024813182763531526
1505233886694,8666.9921875,0.7209385554928256,2.536082787039437,0.024347752566717548
1505233886695,8666.9921875,0.7219340100075301,2.79597499952573,0.02439272234738023
1505233886696,8666.9921875,0.727114672976055,3.159785256769575,0.024704484099349118
1505233886697,8666.9921875,0.6930082235350145,3.520083917075862,0.025294036144777106
1505233886698,8666.9921875,0.6484069497475768,3.8003100489342865,0.02603014923241234
1505233886699,8666.9921875,0.6692741414437356,3.9829413798379534,0.027094699593331717
1505233886700,8666.9921875,0.6956696729236796,4.095877157236305,0.02825225377774078
1505233886700,8666.9921875,0.7347954139196367,4.166431788922798,0.029578209838116903
1505233886701,8666.9921875,0.7347954139196367,4.2007313475739085,0.029578209838116903
1505233886702,8666.9921875,0.7828929545952343,4.188067736147977,0.030810265518139864
1505233886703,8666.9921875,0.8325145024374836,4.14772851676103,0.03177129612736943
1505233886704,8666.9921875,0.8748478425012896,4.141292312978819,0.032475580942238756
1505233886705,8666.9921875,0.8987714875879005,4.278086871599637,0.03285753312949456
1505233886706,8666.9921875,0.9108171597374928,4.626410999633722,0.03304689938679096
1505233886707,8666.9921875,0.9086923566176667,5.136046452124183,0.033017932008140745
1505233886708,8666.9921875,0.8965945354226161,5.630958709128109,0.03283716900673741
1505233886709,8666.9921875,0.8746704059150828,5.890616489307149,0.032499950018492735
1505233886710,8666.9921875,0.8386671160642034,5.766828468492076,0.03183184921155338
1505233886711,8666.9921875,0.787121895964176,5.264321416383469,0.030822617280003396
1505233886712,8666.9921875,0.7264984142327837,4.573088968737412,0.029431552859716572
1505233886713,8666.9921875,0.6655082662875776,3.9828713403939244,0.027718799635576108
1505233886714,8666.9921875,0.6042623499949369,3.764066484771522,0.02563980785280021
1505233886715,8666.9921875,0.5516644407504624,4.029610582989355,0.023323928946076083
1505233886716,8666.9921875,0.5786703189441741,4.709984737003092,0.020987657396848346
1505233886717,8666.9921875,0.5543200898261688,5.607518394220628,0.019249095354734236
